GeneID	SRR16497780	SRR16497781	SRR16497782	SRR16497783	SRR16497784	SRR16497785
ENSG00000229972	0	0	0	0	0	0
ENSG00000229975	0	0	1	0	0	0
ENSG00000229976	1	2	1	0	0	0
ENSG00000229977	0	0	0	0	0	0
ENSG00000229978	0	0	0	0	0	0
ENSG00000229979	0	0	0	0	0	0
ENSG00000229980	2	17	26	15	18	22
ENSG00000229981	14	10	5	3	3	0
ENSG00000229982	3	0	0	1	0	0
ENSG00000229983	0	5	3	2	1	0
ENSG00000229985	0	0	0	1	0	0
ENSG00000229986	0	1	0	0	0	1
ENSG00000229988	0	0	0	3	0	0
ENSG00000229989	32	22	112	42	32	40
ENSG00000229990	1	0	0	0	0	0
ENSG00000229991	4	2	0	10	1	0
ENSG00000229992	1	2	5	7	1	2
ENSG00000229994	0	1	8	7	5	5
ENSG00000229996	0	2	3	3	0	0
ENSG00000229999	0	8	1	1	0	0
ENSG00000230000	0	0	0	0	0	0
ENSG00000230001	6	13	34	16	7	11
ENSG00000230002	37	19	10	10	14	11
ENSG00000230003	0	0	0	0	4	0
ENSG00000230005	0	3	0	0	0	0
ENSG00000230006	8	4	5	0	3	4
ENSG00000230009	0	0	0	0	0	0
ENSG00000230010	0	5	0	0	1	0
ENSG00000230011	0	2	0	1	0	0
ENSG00000230013	3	0	0	4	0	0
ENSG00000230014	0	0	0	0	0	0
ENSG00000230015	0	0	0	1	0	0
ENSG00000230018	0	0	0	0	0	0
ENSG00000230019	0	1	0	0	0	0
ENSG00000230020	0	0	0	0	0	0
ENSG00000230021	6	7	15	5	3	1
ENSG00000230022	0	1	0	0	0	0
ENSG00000230023	6	2	0	0	1	0
ENSG00000230025	0	0	0	0	0	0
ENSG00000230026	5	6	3	0	1	0
ENSG00000230027	0	1	0	0	0	0
ENSG00000230029	0	0	0	0	0	0
ENSG00000230030	0	0	0	0	0	0
ENSG00000230031	0	0	0	0	0	0
ENSG00000230033	0	0	0	0	0	0
ENSG00000230035	0	0	0	2	0	0
ENSG00000230037	2	1	0	1	0	0
ENSG00000230039	0	0	0	0	0	0
ENSG00000230040	2	0	0	0	0	0
ENSG00000230042	0	5	11	3	3	3
ENSG00000230043	9	11	18	19	19	9
ENSG00000230044	0	0	1	0	0	0
ENSG00000230045	0	0	0	0	0	0
ENSG00000230046	0	0	0	1	0	0
ENSG00000230047	0	0	0	0	0	0
ENSG00000230051	0	0	0	2	0	0
ENSG00000230052	0	0	0	0	0	0
ENSG00000230053	3	2	0	0	0	0
ENSG00000230054	4	0	0	2	0	0
ENSG00000230056	0	4	0	1	0	0
ENSG00000230061	0	0	0	0	0	1
ENSG00000230062	0	1	0	0	0	0
ENSG00000230063	0	2	1	2	1	1
ENSG00000230064	0	0	2	0	1	0
ENSG00000230065	0	0	1	0	0	1
ENSG00000230066	0	0	1	2	0	0
ENSG00000230067	1	1	1	0	0	3
ENSG00000230068	80	17	30	24	24	16
ENSG00000230069	0	2	1	3	1	0
ENSG00000230071	5	2	13	9	5	4
ENSG00000230073	0	0	0	0	0	0
ENSG00000230074	12	24	16	18	4	7
ENSG00000230076	0	0	1	0	2	1
ENSG00000230077	0	0	6	9	1	0
ENSG00000230079	0	0	0	0	0	0
ENSG00000230080	0	2	0	2	0	0
ENSG00000230081	0	0	2	4	2	2
ENSG00000230082	0	6	14	5	10	7
ENSG00000230083	0	0	0	0	0	0
ENSG00000230084	4	10	13	10	4	9
ENSG00000230086	0	0	0	0	0	0
ENSG00000230087	0	1	1	2	1	0
ENSG00000230088	0	2	0	1	1	0
ENSG00000230090	11	1	3	2	2	0
ENSG00000230091	9	9	8	7	9	3
ENSG00000230092	2	3	14	10	3	4
ENSG00000230096	0	0	1	0	0	0
ENSG00000230097	2	0	0	0	1	0
ENSG00000230098	0	2	0	1	0	0
ENSG00000230099	7	0	3	0	0	0
ENSG00000230100	3	0	0	0	0	0
ENSG00000230101	0	1	0	0	0	0
ENSG00000230102	12	13	6	14	7	2
ENSG00000230104	0	1	0	3	0	0
ENSG00000230105	0	0	0	0	0	0
ENSG00000230106	0	0	0	0	0	2
ENSG00000230107	2	3	0	0	1	0
ENSG00000230109	1	0	1	1	1	1
ENSG00000230111	0	0	0	0	0	0
ENSG00000230112	0	0	0	0	0	0
ENSG00000230113	0	0	0	0	0	0
ENSG00000230114	3	0	1	0	0	0
ENSG00000230115	0	1	0	0	0	0
ENSG00000230116	0	0	0	0	0	1
ENSG00000230118	0	0	0	0	0	0
ENSG00000230119	0	0	1	3	0	1
ENSG00000230120	0	0	0	0	0	0
ENSG00000230121	0	0	0	0	0	0
ENSG00000230122	0	0	1	0	3	0
ENSG00000230123	10	0	0	2	0	0
ENSG00000230124	188	172	450	263	242	270
ENSG00000230125	0	0	1	0	1	0
ENSG00000230126	0	0	1	0	0	1
ENSG00000230130	0	0	0	0	0	0
ENSG00000230131	5	11	5	3	1	0
ENSG00000230132	0	0	0	0	0	0
ENSG00000230133	4	6	3	2	1	2
ENSG00000230137	0	0	0	1	0	0
ENSG00000230138	0	0	0	1	0	0
ENSG00000230140	3	2	3	0	1	1
ENSG00000230142	0	0	0	2	0	0
ENSG00000230146	3	0	0	1	0	1
ENSG00000230147	0	0	2	0	1	2
ENSG00000230148	0	0	3	0	0	0
ENSG00000230149	0	8	7	6	6	3
ENSG00000230153	0	0	0	0	0	0
ENSG00000230154	1	0	2	0	1	0
ENSG00000230155	0	5	0	0	0	0
ENSG00000230156	5	0	0	0	3	1
ENSG00000230157	0	0	0	0	0	0
ENSG00000230158	0	2	0	0	0	0
ENSG00000230159	0	0	0	0	0	0
ENSG00000230160	2	0	0	1	0	1
ENSG00000230161	0	0	0	0	1	0
ENSG00000230162	0	1	3	0	2	0
ENSG00000230163	2	1	0	0	1	0
ENSG00000230164	2	0	0	2	1	0
ENSG00000230165	0	0	2	0	0	0
ENSG00000230166	0	0	0	0	0	0
ENSG00000230169	0	0	0	0	0	0
ENSG00000230170	0	1	1	0	0	0
ENSG00000230171	0	0	0	0	0	0
ENSG00000230172	6	1	0	1	0	0
ENSG00000230173	0	2	0	0	0	0
ENSG00000230174	0	5	0	0	1	1
ENSG00000230175	0	0	0	0	0	0
ENSG00000230176	5	0	13	8	3	5
ENSG00000230178	0	0	0	0	0	0
ENSG00000230180	0	0	2	3	1	1
ENSG00000230182	0	0	0	0	3	0
ENSG00000230183	4	0	0	1	0	0
ENSG00000230184	61	7	23	19	21	13
ENSG00000230185	6	4	36	24	25	7
ENSG00000230186	0	0	0	0	0	0
ENSG00000230187	0	0	0	0	0	0
ENSG00000230188	0	1	0	0	0	0
ENSG00000230189	14	1	8	10	9	2
ENSG00000230190	0	0	0	2	0	0
ENSG00000230191	0	0	0	0	0	0
ENSG00000230192	0	0	0	0	0	0
ENSG00000230194	0	1	1	0	0	0
ENSG00000230196	0	0	0	0	0	0
ENSG00000230197	0	0	1	0	1	0
ENSG00000230198	0	1	0	0	0	0
ENSG00000230199	0	0	0	0	0	1
ENSG00000230201	4	0	0	0	0	0
ENSG00000230202	15	6	15	11	13	4
ENSG00000230203	0	0	0	0	0	0
ENSG00000230204	0	0	2	5	1	1
ENSG00000230205	0	0	0	0	0	0
ENSG00000230207	4	0	4	1	0	3
ENSG00000230208	0	2	0	2	2	0
ENSG00000230212	0	0	4	2	0	1
ENSG00000230213	0	2	0	0	0	0
ENSG00000230214	0	0	1	0	0	0
ENSG00000230215	0	0	0	0	1	0
ENSG00000230216	0	0	1	2	0	0
ENSG00000230219	0	3	0	1	0	0
ENSG00000230221	0	1	0	1	0	0
ENSG00000230223	1	5	2	3	3	0
ENSG00000230224	0	0	0	1	2	1
ENSG00000230225	0	1	0	0	3	0
ENSG00000230226	0	0	0	1	1	0
ENSG00000230227	0	0	0	0	0	0
ENSG00000230228	0	0	4	0	0	0
ENSG00000230229	0	1	0	0	0	0
ENSG00000230231	0	0	0	0	0	1
ENSG00000230233	1	0	0	2	0	0
ENSG00000230234	0	0	0	0	0	0
ENSG00000230237	6	3	0	0	0	0
ENSG00000230239	2	2	0	1	1	0
ENSG00000230240	0	1	2	0	2	0
ENSG00000230241	1	1	0	0	1	0
ENSG00000230243	0	0	0	0	0	0
ENSG00000230244	0	0	1	0	0	0
ENSG00000230245	0	0	0	0	0	0
ENSG00000230246	12	5	4	4	0	0
ENSG00000230247	0	0	0	0	0	0
ENSG00000230248	0	0	1	1	0	0
ENSG00000230249	0	0	0	0	0	0
ENSG00000230250	0	1	0	2	0	0
ENSG00000230251	0	3	0	0	0	0
ENSG00000230252	0	0	0	0	0	0
ENSG00000230256	0	0	0	0	0	0
ENSG00000230257	6	7	0	1	0	0
ENSG00000230258	0	1	0	2	0	0
ENSG00000230260	0	0	0	0	0	0
ENSG00000230261	0	0	0	0	0	0
ENSG00000230262	0	0	0	1	3	0
ENSG00000230266	0	0	0	1	0	0
ENSG00000230267	0	5	11	14	5	4
ENSG00000230268	0	0	0	0	2	0
ENSG00000230269	4	22	82	29	21	16
ENSG00000230271	0	0	0	0	0	0
ENSG00000230273	0	0	0	0	0	0
ENSG00000230274	2	2	5	0	0	0
ENSG00000230275	3	0	0	0	0	0
ENSG00000230276	3	0	6	0	2	0
ENSG00000230280	4	1	0	0	1	0
ENSG00000230282	0	0	0	0	0	0
ENSG00000230283	0	0	0	0	0	0
ENSG00000230284	4	4	0	0	0	0
ENSG00000230285	0	2	0	0	0	0
ENSG00000230286	0	0	0	2	1	4
ENSG00000230287	0	0	0	0	0	0
ENSG00000230289	5	6	4	4	0	0
ENSG00000230290	2	0	0	1	0	0
ENSG00000230291	0	0	0	0	0	0
ENSG00000230292	2	0	0	0	4	0
ENSG00000230294	0	5	1	2	1	0
ENSG00000230295	3	13	14	6	12	5
ENSG00000230298	0	0	0	0	0	0
ENSG00000230299	0	0	0	0	0	0
ENSG00000230300	3	7	20	10	7	14
ENSG00000230301	1	3	0	3	0	0
ENSG00000230302	0	0	0	0	1	0
ENSG00000230303	10	2	11	5	5	0
ENSG00000230304	0	0	0	0	0	0
ENSG00000230305	0	0	0	0	0	0
ENSG00000230306	3	0	1	3	1	0
ENSG00000230307	0	1	4	1	0	0
ENSG00000230309	0	3	0	0	0	0
ENSG00000230310	0	1	0	0	0	0
ENSG00000230311	0	0	0	3	0	1
ENSG00000230312	0	6	4	5	0	6
ENSG00000230313	0	1	0	0	0	0
ENSG00000230314	3	0	3	1	0	0
ENSG00000230316	0	5	3	0	0	0
ENSG00000230317	9	1	0	0	0	0
ENSG00000230318	1	1	0	0	1	0
ENSG00000230319	5	2	1	0	1	0
ENSG00000230320	0	1	1	0	0	1
ENSG00000230321	0	0	0	0	0	0
ENSG00000230322	0	0	0	1	0	0
ENSG00000230323	2	1	1	3	1	0
ENSG00000230324	0	1	0	0	0	0
ENSG00000230325	0	0	2	0	0	0
ENSG00000230326	0	0	0	0	0	0
ENSG00000230327	4	0	0	0	0	0
ENSG00000230328	0	0	0	0	0	0
ENSG00000230330	6	4	30	12	13	11
ENSG00000230331	1	0	0	0	0	0
ENSG00000230333	2	3	1	8	6	4
ENSG00000230335	0	0	0	0	0	0
ENSG00000230337	2	2	3	0	1	9
ENSG00000230338	0	1	0	0	2	0
ENSG00000230339	0	1	0	0	0	0
ENSG00000230342	0	1	0	0	4	1
ENSG00000230343	0	1	0	0	2	0
ENSG00000230347	0	0	0	0	0	0
ENSG00000230350	2	0	0	1	0	0
ENSG00000230352	0	3	1	0	0	0
ENSG00000230353	0	0	1	0	0	0
ENSG00000230355	0	0	0	0	0	0
ENSG00000230356	0	1	0	0	0	0
ENSG00000230358	0	1	0	2	1	0
ENSG00000230359	3	4	10	14	9	19
ENSG00000230360	1	3	0	0	0	0
ENSG00000230361	0	1	0	0	0	0
ENSG00000230362	2	0	1	0	0	0
ENSG00000230364	0	0	1	0	1	1
ENSG00000230365	0	0	0	0	0	0
ENSG00000230366	0	1	7	4	2	2
ENSG00000230368	7	1	7	6	3	3
ENSG00000230370	0	0	0	0	0	0
ENSG00000230371	2	0	0	0	0	0
ENSG00000230373	4	11	21	23	10	3
ENSG00000230375	3	0	1	1	0	0
ENSG00000230376	0	1	0	0	0	0
ENSG00000230377	0	0	0	0	0	0
ENSG00000230379	0	0	0	0	0	0
ENSG00000230381	0	0	0	0	1	0
ENSG00000230383	2	1	6	0	1	3
ENSG00000230384	0	0	0	0	4	0
ENSG00000230385	0	1	0	5	0	0
ENSG00000230386	3	6	0	1	1	2
ENSG00000230387	2	0	1	2	0	0
ENSG00000230390	0	0	0	2	1	0
ENSG00000230391	0	0	0	0	0	0
ENSG00000230392	2	1	0	0	5	0
ENSG00000230393	4	6	5	4	2	8
ENSG00000230395	0	0	0	0	0	0
ENSG00000230397	0	0	2	3	3	2
ENSG00000230398	5	0	0	0	0	1
ENSG00000230399	0	0	0	0	0	0
ENSG00000230400	2	3	0	0	2	0
ENSG00000230401	2	0	0	1	0	0
ENSG00000230402	0	0	0	0	0	0
ENSG00000230403	5	0	0	0	0	0
ENSG00000230404	3	0	0	0	0	0
ENSG00000230405	3	0	0	0	0	0
ENSG00000230406	0	0	0	0	0	0
ENSG00000230407	0	1	0	0	0	0
ENSG00000230408	0	2	0	4	0	0
ENSG00000230409	1	4	10	11	7	8
ENSG00000230411	3	0	0	0	2	0
ENSG00000230412	0	0	0	0	0	0
ENSG00000230415	2	1	15	5	6	5
ENSG00000230416	3	0	0	0	0	0
ENSG00000230417	5	18	5	9	5	15
ENSG00000230418	3	1	0	3	0	1
ENSG00000230423	0	2	0	2	0	1
ENSG00000230424	26	26	25	14	12	4
ENSG00000230425	0	0	0	1	0	0
ENSG00000230426	4	5	3	10	1	2
ENSG00000230427	0	0	0	0	0	2
ENSG00000230428	10	5	6	4	3	1
ENSG00000230430	0	0	0	0	0	0
ENSG00000230432	0	2	0	0	0	0
ENSG00000230433	0	1	0	0	0	0
ENSG00000230434	0	2	0	1	0	0
ENSG00000230435	0	1	0	0	1	0
ENSG00000230437	3	0	0	0	1	0
ENSG00000230438	0	2	2	18	8	8
ENSG00000230440	0	0	0	1	0	0
ENSG00000230442	3	2	0	2	1	1
ENSG00000230444	0	3	0	2	0	0
ENSG00000230445	2	5	6	0	2	1
ENSG00000230447	0	0	1	0	0	0
ENSG00000230448	0	3	0	0	1	1
ENSG00000230449	0	1	0	0	1	0
ENSG00000230450	0	0	0	4	0	0
ENSG00000230451	0	0	0	0	0	0
ENSG00000230452	0	6	0	0	0	0
ENSG00000230453	24	9	134	10	82	4
ENSG00000230454	41	70	79	65	30	33
ENSG00000230457	0	2	0	0	0	1
ENSG00000230458	0	0	0	0	0	0
ENSG00000230459	0	0	0	0	0	0
ENSG00000230461	23	19	62	40	12	9
ENSG00000230465	0	0	1	0	0	0
ENSG00000230468	0	2	0	0	0	1
ENSG00000230469	0	0	0	3	0	0
ENSG00000230470	0	1	13	0	3	2
ENSG00000230471	0	4	1	1	1	0
ENSG00000230472	0	0	2	0	0	0
ENSG00000230474	0	0	0	0	0	0
ENSG00000230476	1	0	0	0	0	0
ENSG00000230477	0	0	0	2	0	0
ENSG00000230478	0	0	0	0	0	1
ENSG00000230479	3	4	1	1	3	3
ENSG00000230480	0	0	0	0	0	0
ENSG00000230481	0	1	0	0	0	0
ENSG00000230482	0	0	0	1	0	0
ENSG00000230483	0	0	1	1	4	3
ENSG00000230484	0	2	2	0	1	0
ENSG00000230485	7	0	2	1	0	0
ENSG00000230487	53	51	73	63	46	50
ENSG00000230489	0	0	0	0	0	0
ENSG00000230490	10	4	0	13	1	0
ENSG00000230491	0	0	0	0	0	0
ENSG00000230492	0	0	1	1	0	0
ENSG00000230495	0	0	0	0	0	0
ENSG00000230496	0	0	0	0	0	0
ENSG00000230497	0	0	0	0	1	0
ENSG00000230498	0	6	14	3	5	3
ENSG00000230499	0	0	0	0	0	0
ENSG00000230500	0	1	0	1	1	1
ENSG00000230501	6	0	0	1	0	0
ENSG00000230502	0	0	0	0	0	0
ENSG00000230506	0	3	0	0	0	3
ENSG00000230507	0	0	0	2	0	0
ENSG00000230508	0	0	0	0	0	0
ENSG00000230510	10	18	21	14	7	1
ENSG00000230513	15	15	23	20	4	10
ENSG00000230515	1	0	0	0	0	0
ENSG00000230516	0	3	0	0	0	0
ENSG00000230519	2	0	0	0	0	0
ENSG00000230520	7	0	0	0	0	0
ENSG00000230521	0	20	11	4	3	21
ENSG00000230522	0	3	0	0	0	0
ENSG00000230523	0	4	0	1	0	0
ENSG00000230524	0	4	2	11	5	1
ENSG00000230525	2	0	1	1	0	2
ENSG00000230526	1	0	0	8	0	0
ENSG00000230528	0	2	8	5	1	2
ENSG00000230529	0	0	0	0	0	0
ENSG00000230530	4	4	3	4	3	0
ENSG00000230531	1	0	0	2	0	0
ENSG00000230532	5	14	14	4	5	3
ENSG00000230533	2	1	1	2	1	0
ENSG00000230534	0	4	5	9	0	9
ENSG00000230535	0	0	0	0	0	0
ENSG00000230536	2	0	3	0	0	0
ENSG00000230537	0	2	2	2	1	2
ENSG00000230538	0	2	0	0	0	0
ENSG00000230539	0	0	1	0	0	0
ENSG00000230542	0	0	0	0	0	0
ENSG00000230543	0	0	0	0	0	0
ENSG00000230546	0	1	0	0	0	0
ENSG00000230547	0	1	0	0	0	0
ENSG00000230548	0	0	0	0	0	0
ENSG00000230549	0	0	0	0	0	0
ENSG00000230550	5	3	1	0	3	1
ENSG00000230551	48	83	198	95	52	111
ENSG00000230552	3	0	0	2	3	0
ENSG00000230555	0	3	0	4	0	0
ENSG00000230556	0	0	0	0	0	0
ENSG00000230558	0	0	3	0	0	0
ENSG00000230559	0	0	0	0	0	0
ENSG00000230561	7	8	1	0	2	0
ENSG00000230562	6	0	6	2	4	1
ENSG00000230563	1	4	0	1	4	0
ENSG00000230564	2	0	0	1	0	2
ENSG00000230565	7	0	0	0	0	0
ENSG00000230568	0	0	0	0	0	0
ENSG00000230569	0	0	0	0	0	0
ENSG00000230570	1	0	2	0	0	0
ENSG00000230571	0	0	0	1	0	0
ENSG00000230572	0	2	0	0	0	0
ENSG00000230573	1	1	0	0	0	0
ENSG00000230575	0	0	0	0	0	0
ENSG00000230576	0	0	0	0	0	0
ENSG00000230578	0	0	8	2	0	1
ENSG00000230580	0	1	0	3	0	2
ENSG00000230581	15	7	8	6	1	5
ENSG00000230583	1	2	10	7	2	0
ENSG00000230584	0	1	0	1	0	0
ENSG00000230585	0	0	0	0	0	0
ENSG00000230587	15	7	11	9	6	3
ENSG00000230589	0	1	0	1	0	0
ENSG00000230590	533	585	851	620	336	412
ENSG00000230592	0	0	0	0	0	0
ENSG00000230593	0	0	1	0	1	0
ENSG00000230594	0	0	0	0	0	0
ENSG00000230595	0	0	1	0	0	0
ENSG00000230596	0	0	0	0	0	0
ENSG00000230597	0	3	0	0	0	0
ENSG00000230598	0	0	0	0	0	0
ENSG00000230599	0	0	0	0	0	0
ENSG00000230600	0	3	0	0	0	0
ENSG00000230601	0	3	0	3	0	0
ENSG00000230603	0	0	0	2	1	0
ENSG00000230604	1	0	0	0	0	0
ENSG00000230605	0	0	0	0	0	0
ENSG00000230606	0	3	1	0	0	2
ENSG00000230607	0	0	0	0	0	0
ENSG00000230609	0	0	0	0	0	0
ENSG00000230611	1	0	0	0	0	0
ENSG00000230612	1	4	0	0	2	0
ENSG00000230613	6	5	1	3	1	1
ENSG00000230614	0	0	2	0	0	0
ENSG00000230615	13	13	29	13	11	25
ENSG00000230617	3	0	0	0	0	0
ENSG00000230618	0	0	0	0	0	0
ENSG00000230621	0	1	0	0	0	0
ENSG00000230622	0	0	0	0	0	0
ENSG00000230623	5	7	0	1	1	0
ENSG00000230626	2	7	1	3	3	2
ENSG00000230627	0	0	0	0	0	0
ENSG00000230628	4	3	3	1	1	0
ENSG00000230629	14	7	16	17	7	16
ENSG00000230630	1	1	2	0	5	1
ENSG00000230631	2	0	0	1	0	0
ENSG00000230634	3	3	4	5	0	4
ENSG00000230635	1	0	17	0	4	2
ENSG00000230636	0	0	0	0	0	0
ENSG00000230637	2	1	3	0	3	0
ENSG00000230638	0	0	0	0	1	0
ENSG00000230639	0	1	0	0	0	0
ENSG00000230641	4	1	7	0	2	1
ENSG00000230643	0	0	0	0	0	0
ENSG00000230645	0	0	1	2	0	0
ENSG00000230646	1	0	0	0	0	0
ENSG00000230647	2	2	1	3	0	0
ENSG00000230648	0	2	3	1	1	2
ENSG00000230649	0	5	2	3	1	2
ENSG00000230650	0	0	0	0	0	0
ENSG00000230651	4	0	1	0	0	0
ENSG00000230654	0	0	0	0	0	0
ENSG00000230655	0	3	0	0	0	0
ENSG00000230657	1	0	1	0	0	0
ENSG00000230658	14	11	15	11	8	6
ENSG00000230659	0	0	0	0	0	0
ENSG00000230661	1	0	0	0	1	1
ENSG00000230662	0	0	0	0	0	0
ENSG00000230663	0	0	0	0	0	4
ENSG00000230665	0	1	0	0	0	3
ENSG00000230666	0	3	2	2	0	1
ENSG00000230667	0	0	0	0	1	0
ENSG00000230668	0	0	0	0	0	0
ENSG00000230671	0	0	0	0	0	0
ENSG00000230673	0	0	0	0	0	0
ENSG00000230676	0	0	1	1	2	0
ENSG00000230679	0	2	9	4	10	3
ENSG00000230680	0	0	0	0	0	0
ENSG00000230681	0	0	0	0	0	0
ENSG00000230682	2	1	0	1	0	0
ENSG00000230683	0	0	0	0	0	0
ENSG00000230684	0	0	0	0	0	0
ENSG00000230686	0	0	0	0	0	0
ENSG00000230687	4	2	0	0	0	0
ENSG00000230690	0	0	0	0	0	1
ENSG00000230691	0	0	0	0	0	0
ENSG00000230694	0	0	0	0	1	0
ENSG00000230695	0	1	0	0	1	0
ENSG00000230696	10	9	17	8	7	2
ENSG00000230697	0	0	0	0	0	0
ENSG00000230698	0	1	0	0	0	0
ENSG00000230699	11	4	24	20	21	10
ENSG00000230701	31	22	44	46	27	41
ENSG00000230702	0	0	0	0	0	0
ENSG00000230703	0	0	0	0	0	0
ENSG00000230704	0	0	0	0	0	0
ENSG00000230706	0	0	0	0	0	0
ENSG00000230707	0	1	0	0	0	0
ENSG00000230709	0	1	0	1	1	0
ENSG00000230710	8	4	0	0	0	0
ENSG00000230711	3	4	0	1	0	0
ENSG00000230712	0	0	0	0	0	0
ENSG00000230714	0	0	4	0	0	0
ENSG00000230715	42	51	81	48	46	50
ENSG00000230716	0	1	0	0	0	1
ENSG00000230718	0	0	0	0	0	0
ENSG00000230720	0	0	0	0	0	0
ENSG00000230721	0	3	0	0	0	1
ENSG00000230724	3	6	12	3	8	19
ENSG00000230725	4	4	5	2	2	4
ENSG00000230727	0	0	0	0	0	0
ENSG00000230728	0	0	0	0	0	0
ENSG00000230729	0	2	0	0	0	0
ENSG00000230730	10	4	4	15	2	2
ENSG00000230731	5	2	6	4	0	0
ENSG00000230732	17	8	25	12	17	13
ENSG00000230733	1	1	1	1	2	0
ENSG00000230734	1	1	1	0	0	2
ENSG00000230735	0	0	1	0	0	0
ENSG00000230736	0	0	0	1	1	0
ENSG00000230737	0	0	0	0	0	0
ENSG00000230739	0	0	0	1	0	0
ENSG00000230741	0	0	0	2	0	0
ENSG00000230746	1	0	0	0	0	0
ENSG00000230747	3	9	7	7	7	7
ENSG00000230748	0	0	0	1	0	0
ENSG00000230749	0	1	2	0	3	1
ENSG00000230750	0	0	0	0	1	3
ENSG00000230751	26	7	13	6	16	9
ENSG00000230753	0	1	1	3	1	1
ENSG00000230755	0	3	0	0	0	0
ENSG00000230756	0	0	2	1	0	0
ENSG00000230757	0	0	0	0	0	0
ENSG00000230758	0	0	0	0	0	0
ENSG00000230759	0	0	0	0	0	0
ENSG00000230764	1	0	0	0	0	0
ENSG00000230768	9	0	4	1	1	0
ENSG00000230769	0	11	11	6	3	4
ENSG00000230772	0	0	0	0	0	0
ENSG00000230773	8	11	3	9	3	1
ENSG00000230777	0	0	3	0	0	1
ENSG00000230778	83	11	234	33	197	18
ENSG00000230779	3	1	0	3	0	0
ENSG00000230781	0	0	1	0	0	0
ENSG00000230782	2	2	0	1	2	0
ENSG00000230783	0	0	1	3	3	1
ENSG00000230785	0	1	0	1	1	0
ENSG00000230787	0	0	3	3	0	0
ENSG00000230788	0	0	0	0	0	0
ENSG00000230789	0	3	0	0	0	2
ENSG00000230790	0	4	0	1	4	3
ENSG00000230793	2	0	7	0	2	3
ENSG00000230794	0	0	0	2	0	0
ENSG00000230795	0	2	0	0	2	0
ENSG00000230796	0	0	0	0	0	0
ENSG00000230797	1	11	29	12	11	12
ENSG00000230798	40	5	78	3	56	2
ENSG00000230799	2	2	0	0	0	0
ENSG00000230801	0	0	0	0	0	0
ENSG00000230803	2	0	0	2	0	0
ENSG00000230804	0	0	0	0	0	0
ENSG00000230805	0	2	0	5	0	0
ENSG00000230806	0	0	1	1	0	0
ENSG00000230807	0	0	1	0	0	0
ENSG00000230809	0	0	0	0	0	0
ENSG00000230813	0	0	1	1	0	0
ENSG00000230814	0	0	0	0	0	0
ENSG00000230815	0	2	6	8	0	3
ENSG00000230817	5	5	0	1	0	0
ENSG00000230818	0	0	0	1	0	0
ENSG00000230819	0	0	0	0	0	0
ENSG00000230820	0	1	0	0	0	0
ENSG00000230821	0	2	0	1	0	0
ENSG00000230823	0	4	3	0	1	0
ENSG00000230825	3	5	5	4	1	1
ENSG00000230826	0	0	0	1	0	0
ENSG00000230828	0	0	0	0	0	0
ENSG00000230829	0	0	1	1	0	0
ENSG00000230830	0	1	0	0	0	0
ENSG00000230831	0	0	0	1	0	0
ENSG00000230832	0	0	1	0	0	4
ENSG00000230833	0	1	4	3	0	1
ENSG00000230834	0	0	0	2	0	1
ENSG00000230835	0	2	1	2	1	2
ENSG00000230836	0	9	0	4	0	4
ENSG00000230837	0	0	0	0	0	0
ENSG00000230838	0	0	0	0	0	0
ENSG00000230840	0	0	0	0	0	0
ENSG00000230841	0	0	0	2	1	1
ENSG00000230843	0	0	1	0	0	0
ENSG00000230844	51	21	85	67	40	53
ENSG00000230845	1	0	0	1	0	0
ENSG00000230846	0	0	0	0	1	0
ENSG00000230847	0	3	8	7	4	2
ENSG00000230848	0	0	1	0	0	0
ENSG00000230849	0	0	0	0	0	0
ENSG00000230851	0	0	0	0	0	0
ENSG00000230852	0	1	0	0	0	1
ENSG00000230853	0	0	0	1	0	0
ENSG00000230854	0	0	0	0	0	0
ENSG00000230859	0	0	0	0	0	0
ENSG00000230860	0	0	0	0	0	0
ENSG00000230863	5	1	2	5	1	6
ENSG00000230864	0	0	0	2	0	0
ENSG00000230865	0	1	0	0	0	0
ENSG00000230866	4	3	0	2	2	0
ENSG00000230867	0	0	0	0	0	1
ENSG00000230869	2	8	6	8	1	6
ENSG00000230870	0	5	2	5	7	2
ENSG00000230871	4	0	0	0	0	0
ENSG00000230872	4	0	2	0	0	1
ENSG00000230873	3	2	0	0	0	2
ENSG00000230876	9	2	2	10	2	0
ENSG00000230879	0	0	0	0	0	0
ENSG00000230881	0	0	0	0	0	2
ENSG00000230882	6	2	0	0	3	1
ENSG00000230886	0	0	2	0	0	0
ENSG00000230889	0	2	0	0	0	0
ENSG00000230891	3	6	0	3	1	0
ENSG00000230894	0	4	1	2	1	2
ENSG00000230896	85	94	82	37	79	27
ENSG00000230897	0	0	0	2	0	0
ENSG00000230898	0	0	0	4	1	0
ENSG00000230899	0	0	2	0	0	0
ENSG00000230902	0	0	0	0	0	0
ENSG00000230904	0	0	0	0	0	0
ENSG00000230908	2	0	2	0	0	0
ENSG00000230910	12	3	0	6	3	1
ENSG00000230911	0	0	0	0	0	0
ENSG00000230912	17	1	9	6	8	0
ENSG00000230913	2	1	1	1	0	0
ENSG00000230914	0	1	4	2	1	3
ENSG00000230916	2	0	3	3	4	2
ENSG00000230918	0	2	0	2	0	1
ENSG00000230920	4	1	0	0	0	0
ENSG00000230921	0	1	0	0	2	0
